,links,citizen_vision,cop_vision,max_jail_term,Run,mean_peak_size,std_peak_size,mean_peak_interval,std_peak_interval,perc_time_rebel,perc_time_calm,Legitimacy,Peaks
0,2,4,3,16,0,132.89655172413794,109.05688007437985,11.5,20.7648397881749,0.4014962593516209,0.0024937655860349127,0.6362378745997798,29
1,2,4,3,16,1,151.90243902439025,95.66527133914703,8.15,5.985607738567572,0.655860349127182,0.0024937655860349127,0.6486395861435933,41
2,2,4,3,16,2,119.71428571428571,110.85990423659464,17.666666666666668,2.494438257849294,0.09476309226932668,0.004987531172069825,0.6887749532994336,7
3,2,4,3,16,3,152.9090909090909,110.18671856289397,7.53125,3.269024845041714,0.48129675810473815,0.0024937655860349127,0.6375047966899092,33
4,2,4,3,16,4,133.16666666666666,105.84055093499006,12.130434782608695,17.068415651560702,0.4014962593516209,0.0024937655860349127,0.6545016508425392,24
5,5,9,9,16,5,227.07142857142858,116.69402254596928,9.384615384615385,5.031263207928564,0.2942643391521197,0.6084788029925187,0.7551877729257641,14
6,5,9,9,16,6,215.25,107.0740592611799,29.09090909090909,64.85431862742912,0.26184538653366585,0.6533665835411472,0.7459673258813413,12
7,5,9,9,16,7,240.77777777777777,110.21068488004417,7.125,1.3635890143294642,0.16458852867830423,0.7231920199501247,0.7615998329156224,9
8,5,9,9,16,8,234.5,138.4160395329963,8.0,3.3806170189140663,0.16708229426433915,0.7406483790523691,0.7708573928258968,8
9,5,9,9,16,9,,,,,0.0,0.9376558603491272,0.8119750889679715,0
10,5,8,8,18,10,243.27272727272728,112.82012305120597,36.3,48.396384162455774,0.24438902743142144,0.6059850374064838,0.7552724913494809,11
11,5,8,8,18,11,234.55555555555554,128.4818284696851,10.470588235294118,9.683932399227226,0.33665835411471323,0.4513715710723192,0.729869198312236,18
12,5,8,8,18,12,249.375,136.58416590146896,51.0,64.19167725314107,0.2144638403990025,0.655860349127182,0.7695004306632213,8
13,5,8,8,18,13,262.9,124.42785058016554,19.22222222222222,23.597447026592505,0.22693266832917705,0.6309226932668329,0.7438393168160194,10
14,5,8,8,18,14,476.0,0.0,,,0.04987531172069826,0.8453865336658354,0.7981527531083481,1
15,2,8,8,18,15,476.0,0.0,,,0.04987531172069826,0.8453865336658354,0.7981527531083481,1
16,2,8,8,18,16,234.5,138.4160395329963,8.0,3.3806170189140663,0.16708229426433915,0.7406483790523691,0.7708573928258968,8
17,2,8,8,18,17,234.5,138.4160395329963,8.0,3.3806170189140663,0.16708229426433915,0.7406483790523691,0.7708573928258968,8
18,2,8,8,18,18,,,,,0.0,0.9376558603491272,0.8119750889679715,0
19,2,8,8,18,19,,,,,0.0,0.9376558603491272,0.8119750889679715,0
20,5,5,8,18,20,187.0,132.28864544731613,27.833333333333332,7.51480021173033,0.12468827930174564,0.22942643391521197,0.699870605296508,7
21,5,5,8,18,21,199.33333333333334,173.2749901809901,42.5,12.5,0.04488778054862843,0.2518703241895262,0.7080286891983936,3
22,5,5,8,18,22,158.53333333333333,126.15644608536215,11.357142857142858,6.704019507058463,0.22693266832917705,0.06234413965087282,0.6661355974545087,15
23,5,5,8,18,23,185.3,111.64143496032287,13.555555555555555,7.7332056183579185,0.16957605985037408,0.10723192019950124,0.6818322951823924,10
24,5,5,8,18,24,349.0,93.0,31.0,0.0,0.04738154613466334,0.34663341645885287,0.7247002453434919,2
25,5,8,4,18,25,362.6666666666667,35.64017707899642,116.5,25.5,0.08229426433915212,0.6658354114713217,0.7899999999999999,3
26,5,8,4,18,26,302.2857142857143,114.81502426040926,46.666666666666664,23.99768507354176,0.19201995012468828,0.513715710723192,0.7617368421052632,7
27,5,8,4,18,27,239.75,137.98618590279247,26.818181818181817,44.30025278363787,0.256857855361596,0.3865336658354115,0.7520253718285214,12
28,5,8,4,18,28,237.45454545454547,175.58440789979232,19.8,23.301502097504358,0.23192019950124687,0.48129675810473815,0.7546584938704027,11
29,5,8,4,18,29,212.65,102.03493274364422,18.31578947368421,15.131189926349403,0.4089775561097257,0.341645885286783,0.7170500438981562,20
30,5,8,8,40,30,468.0,42.49705872175156,196.0,113.0,0.08478802992518704,0.8204488778054863,0.47885947511386817,3
31,5,8,8,40,31,456.6666666666667,96.62585345318071,76.8,40.74015218430093,0.22693266832917705,0.6084788029925187,0.5995812050618925,6
32,5,8,8,40,32,378.14285714285717,78.76987925311947,56.166666666666664,34.343445112891956,0.2144638403990025,0.6184538653366584,0.7789639750482045,7
33,5,8,8,40,33,406.1111111111111,79.02101611378028,47.125,16.81098970911588,0.34663341645885287,0.4837905236907731,0.635139140492432,9
34,5,8,8,40,34,440.0,13.140268896284683,191.5,93.5,0.0798004987531172,0.7780548628428927,0.47657242712902825,3
35,2,5,4,40,35,187.0,132.28864544731613,27.833333333333332,7.51480021173033,0.12468827930174564,0.22942643391521197,0.699870605296508,7
36,2,5,4,40,36,199.33333333333334,173.2749901809901,42.5,12.5,0.04488778054862843,0.2518703241895262,0.7080286891983936,3
37,2,5,4,40,37,158.53333333333333,126.15644608536215,11.357142857142858,6.704019507058463,0.22693266832917705,0.06234413965087282,0.6661355974545087,15
38,2,5,4,40,38,185.3,111.64143496032287,13.555555555555555,7.7332056183579185,0.16957605985037408,0.10723192019950124,0.6818322951823924,10
39,2,5,4,40,39,349.0,93.0,31.0,0.0,0.04738154613466334,0.34663341645885287,0.7247002453434919,2
40,6,1,1,30,40,187.50877192982455,53.63853119089304,7.017857142857143,1.9132159857588649,0.9975062344139651,0.0024937655860349127,0.5508045682596645,57
41,6,1,1,30,41,232.24561403508773,53.483980451849675,7.053571428571429,1.8937834660611363,0.9975062344139651,0.0024937655860349127,0.5419118870180424,57
42,6,1,1,30,42,191.98181818181817,48.93204598181994,7.277777777777778,2.076470176781195,0.9975062344139651,0.0024937655860349127,0.5449937968503058,55
43,6,1,1,30,43,168.14285714285714,49.85422627572331,7.054545454545455,2.5039472969924312,0.9975062344139651,0.0024937655860349127,0.550684584725219,56
44,6,1,1,30,44,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
45,3,1,1,30,45,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
46,3,1,1,30,46,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
47,3,1,1,30,47,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
48,3,1,1,30,48,187.50877192982455,53.63853119089304,7.017857142857143,1.9132159857588649,0.9975062344139651,0.0024937655860349127,0.5508045682596645,57
49,3,1,1,30,49,232.24561403508773,53.483980451849675,7.053571428571429,1.8937834660611363,0.9975062344139651,0.0024937655860349127,0.5419118870180424,57
50,6,3,1,30,50,185.7962962962963,77.55795434756433,7.39622641509434,2.086249886817406,0.9975062344139651,0.0024937655860349127,0.5767271727230692,54
51,6,3,1,30,51,157.69230769230768,64.01338155223077,7.686274509803922,2.6824790705353236,0.9975062344139651,0.0024937655860349127,0.5830134111239511,52
52,6,3,1,30,52,188.0,57.22963191591196,7.7254901960784315,2.3353920724916457,0.9975062344139651,0.0024937655860349127,0.5846457732172567,52
53,6,3,1,30,53,155.75,50.81409366882986,7.686274509803922,2.79698854918146,0.9975062344139651,0.0024937655860349127,0.5972607432343437,52
54,6,3,1,30,54,167.62962962962962,62.85471086275557,7.471698113207547,2.27872666847498,0.9975062344139651,0.0024937655860349127,0.5883505735482609,54
55,6,1,6,30,55,128.96666666666667,106.16103595743381,7.379310344827586,3.3673256870989525,0.48129675810473815,0.0024937655860349127,0.5885087218425238,30
56,6,1,6,30,56,279.5,202.23068510985172,6.0,0.0,0.04738154613466334,0.0024937655860349127,0.586655972696702,4
57,6,1,6,30,57,240.0,174.85041225764002,8.0,2.0,0.04738154613466334,0.0024937655860349127,0.6092577992126685,3
58,6,1,6,30,58,297.5,171.5,8.0,0.0,0.029925187032418952,0.0024937655860349127,0.599675838172712,2
59,6,1,6,30,59,141.73333333333332,143.5954812040484,8.428571428571429,4.2378277069118075,0.20199501246882792,0.0024937655860349127,0.6095852404099027,15
60,6,1,1,28,60,228.92307692307693,58.096685379382926,7.784313725490196,2.499519369408228,0.9975062344139651,0.0024937655860349127,0.5480877519879468,52
61,6,1,1,28,61,220.23214285714286,47.90615493986601,7.2,2.126884191402147,0.9975062344139651,0.0024937655860349127,0.549513324776475,56
62,6,1,1,28,62,207.92727272727274,51.6881750308185,7.222222222222222,1.8921540406584891,0.9975062344139651,0.0024937655860349127,0.5684673624971192,55
63,6,1,1,28,63,243.34615384615384,66.2425277688518,7.764705882352941,2.183613081561245,0.9975062344139651,0.0024937655860349127,0.5527487653796752,52
64,6,1,1,28,64,221.11111111111111,42.164434137941896,7.490566037735849,2.6107372016740893,0.9975062344139651,0.0024937655860349127,0.5531435765333648,54
65,3,3,6,28,65,168.14285714285714,49.85422627572331,7.054545454545455,2.5039472969924312,0.9975062344139651,0.0024937655860349127,0.550684584725219,56
66,3,3,6,28,66,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
67,3,3,6,28,67,157.69230769230768,64.01338155223077,7.686274509803922,2.6824790705353236,0.9975062344139651,0.0024937655860349127,0.5830134111239511,52
68,3,3,6,28,68,188.0,57.22963191591196,7.7254901960784315,2.3353920724916457,0.9975062344139651,0.0024937655860349127,0.5846457732172567,52
69,3,3,6,28,69,155.75,50.81409366882986,7.686274509803922,2.79698854918146,0.9975062344139651,0.0024937655860349127,0.5972607432343437,52
70,3,6,6,6,70,187.50877192982455,53.63853119089304,7.017857142857143,1.9132159857588649,0.9975062344139651,0.0024937655860349127,0.5508045682596645,57
71,3,6,6,6,71,232.24561403508773,53.483980451849675,7.053571428571429,1.8937834660611363,0.9975062344139651,0.0024937655860349127,0.5419118870180424,57
72,3,6,6,6,72,232.24561403508773,53.483980451849675,7.053571428571429,1.8937834660611363,0.9975062344139651,0.0024937655860349127,0.5419118870180424,57
73,3,6,6,6,73,191.98181818181817,48.93204598181994,7.277777777777778,2.076470176781195,0.9975062344139651,0.0024937655860349127,0.5449937968503058,55
74,3,6,6,6,74,191.98181818181817,48.93204598181994,7.277777777777778,2.076470176781195,0.9975062344139651,0.0024937655860349127,0.5449937968503058,55
75,6,6,6,6,75,309.25,112.6995452519663,7.0,1.1952286093343936,0.14463840399002495,0.4314214463840399,0.6657533039647576,8
76,6,6,6,6,76,274.6111111111111,138.42211564184908,6.705882352941177,1.9331384382535275,0.26683291770573564,0.20448877805486285,0.6413948497854077,18
77,6,6,6,6,77,277.77777777777777,107.03558886627671,6.5,1.3228756555322954,0.14214463840399003,0.46633416458852867,0.679697926059513,9
78,6,6,6,6,78,323.90909090909093,113.00961708509152,6.8,1.32664991614216,0.19201995012468828,0.3940149625935162,0.6626785714285609,11
79,6,6,6,6,79,243.66666666666666,120.5780061020896,8.636363636363637,6.498569454786006,0.17955112219451372,0.27680798004987534,0.6549162995594713,12
80,3,7,6,6,80,187.50877192982455,53.63853119089304,7.017857142857143,1.9132159857588649,0.9975062344139651,0.0024937655860349127,0.5508045682596645,57
81,3,7,6,6,81,187.50877192982455,53.63853119089304,7.017857142857143,1.9132159857588649,0.9975062344139651,0.0024937655860349127,0.5508045682596645,57
82,3,7,6,6,82,232.24561403508773,53.483980451849675,7.053571428571429,1.8937834660611363,0.9975062344139651,0.0024937655860349127,0.5419118870180424,57
83,3,7,6,6,83,232.24561403508773,53.483980451849675,7.053571428571429,1.8937834660611363,0.9975062344139651,0.0024937655860349127,0.5419118870180424,57
84,3,7,6,6,84,191.98181818181817,48.93204598181994,7.277777777777778,2.076470176781195,0.9975062344139651,0.0024937655860349127,0.5449937968503058,55
85,3,6,2,6,85,191.98181818181817,48.93204598181994,7.277777777777778,2.076470176781195,0.9975062344139651,0.0024937655860349127,0.5449937968503058,55
86,3,6,2,6,86,168.14285714285714,49.85422627572331,7.054545454545455,2.5039472969924312,0.9975062344139651,0.0024937655860349127,0.550684584725219,56
87,3,6,2,6,87,168.14285714285714,49.85422627572331,7.054545454545455,2.5039472969924312,0.9975062344139651,0.0024937655860349127,0.550684584725219,56
88,3,6,2,6,88,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
89,3,6,2,6,89,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
90,3,6,6,4,90,187.50877192982455,53.63853119089304,7.017857142857143,1.9132159857588649,0.9975062344139651,0.0024937655860349127,0.5508045682596645,57
91,3,6,6,4,91,232.24561403508773,53.483980451849675,7.053571428571429,1.8937834660611363,0.9975062344139651,0.0024937655860349127,0.5419118870180424,57
92,3,6,6,4,92,191.98181818181817,48.93204598181994,7.277777777777778,2.076470176781195,0.9975062344139651,0.0024937655860349127,0.5449937968503058,55
93,3,6,6,4,93,168.14285714285714,49.85422627572331,7.054545454545455,2.5039472969924312,0.9975062344139651,0.0024937655860349127,0.550684584725219,56
94,3,6,6,4,94,256.4736842105263,81.32005325788461,7.035714285714286,2.3752013878096867,0.9975062344139651,0.0024937655860349127,0.5376531136240594,57
95,6,7,2,4,95,227.22222222222223,129.42074174977412,7.25,1.713913650100261,0.16209476309226933,0.5286783042394015,0.6896785714285714,9
96,6,7,2,4,96,238.16666666666666,160.45291798184567,16.6,8.522910301065007,0.14962593516209477,0.6259351620947631,0.6793562610229277,6
97,6,7,2,4,97,244.5,144.88702495392747,12.0,10.624918300339484,0.18204488778054864,0.513715710723192,0.6775982142857142,10
98,6,7,2,4,98,214.875,143.85881750869495,9.285714285714286,4.772369453854305,0.17206982543640897,0.5810473815461347,0.6814285714285714,8
99,6,7,2,4,99,270.5,157.71572527810915,7.444444444444445,3.3035708327374453,0.18204488778054864,0.6059850374064838,0.6649912280701754,10
