,Quiescent,Active,Jailed,Fighting,Legitimacy,network,run
0,1109,0,0,0,0.82,None,2
1,929,130,0,50,0.82,None,2
2,653,386,55,13,0.6956593719242743,None,2
3,636,355,85,30,0.4895766218508419,None,2
4,640,337,121,7,0.4833153792870769,None,2
5,637,293,153,19,0.4931633068263539,None,2
6,638,276,174,12,0.49796943847648917,None,2
7,640,230,203,26,0.5032545038368467,None,2
8,642,216,229,12,0.5103917255486968,None,2
9,645,174,251,26,0.5166307247142023,None,2
10,651,156,277,10,0.5238968600816045,None,2
11,657,109,298,30,0.533731795142295,None,2
12,668,86,329,9,0.5419578360790117,None,2
13,697,34,341,19,0.5564156173780231,None,2
14,711,10,363,4,0.5804092104062956,None,2
15,730,1,353,4,0.5961115654993463,None,2
16,743,0,345,0,0.6086848748104268,None,2
17,759,0,329,0,0.6171859450470294,None,2
18,777,0,310,1,0.6266406438494891,None,2
19,797,0,291,0,0.6372671866055458,None,2
20,806,0,280,2,0.6496853199431888,None,2
21,823,0,265,0,0.654896391275784,None,2
22,838,1,249,0,0.6659335444675153,None,2
23,852,1,235,0,0.675292553443568,None,2
24,869,1,215,3,0.6843025312356543,None,2
25,883,0,203,2,0.6948029631841645,None,2
26,907,0,181,0,0.7043484950162651,None,2
27,910,3,171,4,0.7205113640232047,None,2
28,921,0,167,0,0.7211892245089792,None,2
29,936,0,150,2,0.7296905604475187,None,2
30,951,0,130,6,0.7390466074678651,None,2
31,962,1,120,4,0.7480799136966394,None,2
32,975,1,110,1,0.7550247669670578,None,2
33,989,0,98,0,0.7632577333718658,None,2
34,1005,0,81,1,0.7714121172450012,None,2
35,963,32,76,16,0.7793678177153689,None,2
36,886,84,90,27,0.7476798267882677,None,2
37,688,259,110,30,0.6864596928258023,None,2
38,647,280,142,17,0.5325089048507038,None,2
39,640,256,170,19,0.5087136351713021,None,2
40,653,229,183,18,0.5091807893633573,None,2
41,645,211,210,17,0.5217213466418048,None,2
42,642,189,235,17,0.520899088246376,None,2
43,650,154,261,17,0.5233476395091873,None,2
44,647,130,283,22,0.5343140732849988,None,2
45,660,88,316,17,0.5362001807966698,None,2
46,699,28,346,7,0.5521412875700487,None,2
47,727,2,345,6,0.5869994637340262,None,2
48,739,0,339,1,0.6080758734456988,None,2
49,748,1,330,0,0.616612863507424,None,2
50,762,0,316,1,0.6219387039119422,None,2
51,772,0,305,2,0.6303152665976333,None,2
52,789,0,289,1,0.6361830336532968,None,2
53,805,0,273,1,0.6467909199507635,None,2
54,818,0,258,2,0.6567536228540773,None,2
55,836,1,240,0,0.6650348280103738,None,2
56,846,0,226,5,0.6770073058399342,None,2
57,858,0,219,0,0.6827359483124262,None,2
58,878,0,199,0,0.6914756412725322,None,2
59,889,1,182,5,0.7045968763624941,None,2
60,902,0,173,2,0.710729285667496,None,2
61,920,0,153,4,0.7200164441102657,None,2
62,927,2,146,2,0.7313860685648155,None,2
63,934,3,136,3,0.7358936466875492,None,2
64,951,0,125,0,0.7402462102964267,None,2
65,960,0,114,2,0.7518822962727386,None,2
66,976,0,99,1,0.7568696501822024,None,2
67,992,0,83,0,0.7660836272264212,None,2
68,1009,0,66,0,0.7746332838628017,None,2
69,1019,1,54,1,0.7823684639219295,None,2
70,1019,3,48,5,0.7861153582527203,None,2
71,1028,0,46,1,0.7850062509488428,None,2
72,1036,0,38,1,0.7898009815210203,None,2
73,1040,1,31,2,0.7928131076608869,None,2
74,1040,0,32,2,0.7939324903414715,None,2
75,1043,0,31,0,0.7941173415587843,None,2
76,1046,0,28,0,0.7955983934569212,None,2
77,1045,0,28,1,0.7967083869912052,None,2
78,1044,0,28,2,0.796153633574821,None,2
79,1044,0,29,1,0.7955987936441676,None,2
80,1044,1,29,0,0.7957836448614805,None,2
81,1045,0,28,1,0.7957836448614805,None,2
82,1044,0,28,2,0.796153633574821,None,2
83,1045,0,29,0,0.7955987936441676,None,2
84,1046,1,27,0,0.796338484792134,None,2
85,1048,0,26,0,0.7965235357738922,None,2
86,1048,0,25,1,0.7974480167499527,None,2
87,1048,0,25,1,0.7972631655326398,None,2
88,1050,0,23,1,0.7972631655326398,None,2
89,1051,0,21,2,0.7980026619969427,None,2
90,1048,1,23,2,0.7981875336214653,None,2
91,1048,0,24,2,0.796893463098014,None,2
92,1048,0,24,2,0.7970783143153269,None,2
93,1038,7,24,5,0.7970783143153269,None,2
94,997,26,29,22,0.7915265975549839,None,2
95,792,194,53,34,0.7682354248254066,None,2
96,641,321,87,24,0.608197445594239,None,2
97,638,287,127,21,0.498822639560923,None,2
98,639,262,153,19,0.504036068984226,None,2
99,642,226,179,26,0.5095686315823011,None,2
100,638,205,210,17,0.5165567116214149,None,2
101,645,164,244,16,0.5204502319865316,None,2
102,670,125,261,12,0.532200107910034,None,2
103,677,81,289,20,0.5541402810793042,None,2
104,708,40,308,10,0.5649097038171855,None,2
105,723,10,319,11,0.5922331164695793,None,2
106,734,0,329,0,0.6070006002071535,None,2
107,753,0,310,0,0.6173980829838445,None,2
108,767,0,293,3,0.6288156092974779,None,2
109,780,0,281,2,0.6368080509502945,None,2
110,790,0,273,0,0.6450314382314322,None,2
111,803,0,260,0,0.6516507503733081,None,2
112,816,0,247,0,0.6598589939256128,None,2
113,833,0,229,1,0.6681575983775153,None,2
114,837,0,221,5,0.6789486926065545,None,2
115,847,0,216,0,0.6808099860784717,None,2
116,863,0,199,1,0.68826152985441,None,2
117,877,0,185,1,0.698578266747443,None,2
118,894,0,168,1,0.7077942942093295,None,2
119,906,0,157,0,0.7189561568331062,None,2
120,912,1,149,1,0.726949639349306,None,2
121,928,0,135,0,0.7304462538804825,None,2
122,940,0,120,3,0.7409389971197822,None,2
123,953,0,110,0,0.7477269321460064,None,2
124,964,0,98,1,0.7559001368039721,None,2
125,979,0,84,0,0.761817507089747,None,2
126,1003,0,59,1,0.7697103723634411,None,2
127,1006,1,55,1,0.7802505573543136,None,2
128,1016,0,47,0,0.7812794258773198,None,2
129,1022,0,40,1,0.7855494035228237,None,2
130,1028,1,32,2,0.7876292878757474,None,2
131,1029,2,28,3,0.7894948170235446,None,2
132,1031,0,25,6,0.7894970238677593,None,2
133,1034,0,27,1,0.7900528569375344,None,2
134,1040,0,22,0,0.7920871065583828,None,2
135,1036,3,21,2,0.7944905206786445,None,2
136,1012,11,23,16,0.7920873314478788,None,2
137,1010,4,36,10,0.7790385381018649,None,2
138,1012,0,48,0,0.7807021990576809,None,2
139,1012,0,47,1,0.7840584741918952,None,2
140,1013,0,47,0,0.7838736229745824,None,2
141,1015,0,43,2,0.7844402962189463,None,2
142,1015,0,44,1,0.784830070203381,None,2
143,1017,0,43,0,0.785014921420694,None,2
144,1019,0,41,0,0.7859544080785656,None,2
145,1019,0,40,1,0.7867050317891829,None,2
146,1019,0,41,0,0.78652018057187,None,2
147,1022,0,38,0,0.7867050317891829,None,2
148,1021,0,36,3,0.7878251303540127,None,2
149,1019,0,38,3,0.7868978687068743,None,2
150,1020,0,39,1,0.7861504781372443,None,2
151,1021,0,39,0,0.7868942338046199,None,2
152,1025,0,35,0,0.787452422358813,None,2
153,1027,0,32,1,0.7889402633716058,None,2
154,1028,0,31,1,0.7894970238677593,None,2
155,1029,1,30,0,0.7898674587537321,None,2
156,1031,0,29,0,0.7902377081548472,None,2
157,1027,2,28,3,0.7911626507073729,None,2
158,1028,0,31,1,0.7887576189985077,None,2
159,1026,0,30,4,0.7898674587537321,None,2
160,1026,0,33,1,0.7885718050393975,None,2
161,1030,0,30,0,0.7891263586913363,None,2
162,1031,0,28,1,0.7907926619940323,None,2
163,1031,0,28,1,0.7909777994900601,None,2
164,1034,0,25,1,0.7909777994900601,None,2
165,1037,0,23,0,0.7920873314478788,None,2
166,1041,0,19,0,0.7933814019713301,None,2
167,1043,0,16,1,0.7948602335213926,None,2
168,1042,0,15,3,0.795414787988151,None,2
169,1031,7,18,4,0.7946753828920624,None,2
170,1033,0,24,3,0.7891292873169311,None,2
171,1031,1,27,1,0.7913478372975087,None,2
172,1032,0,28,0,0.7907929482727472,None,2
173,1034,0,26,0,0.7915325529064442,None,2
174,1035,1,24,0,0.7922721826651917,None,2
175,1035,0,24,1,0.7924570906893695,None,2
176,1036,0,23,1,0.7924570906893695,None,2
177,1034,2,22,2,0.7928268279121816,None,2
178,1030,1,25,4,0.79153277779594,None,2
179,1031,0,29,0,0.7898684059074679,None,2
180,1030,0,29,1,0.7911626507073729,None,2
181,1030,0,29,1,0.7906078107767194,None,2
182,1030,0,28,2,0.7906078107767194,None,2
183,1026,1,28,5,0.7904229595594066,None,2
184,1027,0,30,2,0.7882021026047717,None,2
185,1025,0,32,2,0.7893129051017934,None,2
186,1027,0,32,0,0.7885718050393975,None,2
187,1026,0,32,1,0.7896826075364192,None,2
188,1030,0,29,0,0.7891273214331336,None,2
189,1033,0,24,2,0.7907929482727472,None,2
190,1031,1,25,2,0.79153277779594,None,2
191,967,43,28,21,0.7906082968198797,None,2
192,804,171,48,36,0.7523839946818607,None,2
193,641,305,94,18,0.6232973872681157,None,2
194,638,272,133,15,0.5055348818480856,None,2
195,640,246,155,16,0.5105430965505615,None,2
196,643,211,179,23,0.5164411036695464,None,2
197,640,188,218,10,0.523448987417224,None,2
198,646,150,238,21,0.5284516165822589,None,2
199,657,116,268,14,0.5369341877763701,None,2
200,661,81,291,21,0.5506281079503593,None,2
201,695,34,312,9,0.5582333155566945,None,2
202,721,4,315,9,0.589352102188375,None,2
203,732,0,316,1,0.610414923230596,None,2
204,743,0,305,1,0.6192241935588595,None,2
205,753,0,295,1,0.6258852721348266,None,2
206,760,0,287,2,0.6320019193001594,None,2
207,774,0,274,0,0.6361333485137846,None,2
208,783,0,264,1,0.6454776985979908,None,2
209,795,0,253,0,0.6509605958651709,None,2
210,808,0,240,0,0.6587710975796762,None,2
211,820,0,227,1,0.667115570444231,None,2
212,840,0,208,0,0.6747027175507102,None,2
213,854,0,193,1,0.6879597603485674,None,2
214,865,0,182,1,0.6969816954431013,None,2
215,881,0,167,0,0.7042229520139287,None,2
216,894,0,153,1,0.7149024630624872,None,2
217,907,0,141,0,0.7231562377067302,None,2
218,925,0,121,2,0.731634852160391,None,2
219,935,0,111,2,0.7423662468439325,None,2
220,949,2,93,3,0.7482627103152537,None,2
221,971,0,76,0,0.7556997637734052,None,2
222,982,1,63,1,0.7675880774038972,None,2
223,993,0,54,0,0.7720718466879173,None,2
224,997,0,49,1,0.7769253598168642,None,2
225,1001,0,46,0,0.7782991332326133,None,2
226,1008,1,38,0,0.7800145612046687,None,2
227,1007,1,29,10,0.7824614394913648,None,2
228,1009,0,34,4,0.7802395899813558,None,2
229,1017,0,30,0,0.7822795938346259,None,2
230,1021,0,25,1,0.7859865303438971,None,2
231,1027,1,19,0,0.7872811997977435,None,2
232,1027,0,20,0,0.7894995468359426,None,2
233,1027,0,20,0,0.7896843980532554,None,2
234,1029,0,18,0,0.7896843980532554,None,2
235,1028,0,18,1,0.7904238048938658,None,2
236,1030,0,17,0,0.7898692506539444,None,2
237,1027,2,17,1,0.7907935075553287,None,2
238,1028,0,18,1,0.7891298444013167,None,2
239,1029,0,18,0,0.7898692506539444,None,2
240,1029,0,17,1,0.7904238048938658,None,2
241,1029,0,16,2,0.790238953676553,None,2
242,1028,0,17,2,0.7900541024592399,None,2
243,1029,0,18,0,0.7896843994366315,None,2
244,1029,0,18,0,0.7904238048938658,None,2
245,1030,0,17,0,0.7904238048938658,None,2
246,1029,1,16,1,0.7907935075553287,None,2
247,997,19,15,16,0.7900541024592399,None,2
248,832,150,33,32,0.7720141918439749,None,2
249,645,305,72,24,0.6493578889686413,None,2
250,636,280,110,16,0.5088418482703245,None,2
251,638,248,138,18,0.5106836013853764,None,2
252,642,216,166,18,0.5173394997482814,None,2
253,642,190,190,18,0.5254812641917287,None,2
254,646,161,214,18,0.5306641764805667,None,2
255,654,137,231,16,0.5384542353042149,None,2
256,658,106,260,14,0.5479604604077154,None,2
257,678,60,283,17,0.556326985966404,None,2
258,709,14,302,13,0.5757330026352194,None,2
259,725,0,311,2,0.6031645392507515,None,2
260,742,0,295,1,0.6173866926907268,None,2
261,756,0,282,0,0.6279351925192757,None,2
262,771,0,266,1,0.6367809719791203,None,2
263,788,0,250,0,0.6460001863116551,None,2
264,797,0,238,3,0.6569922829295914,None,2
265,810,0,228,0,0.6622192084549027,None,2
266,819,0,219,0,0.6711905444217652,None,2
267,831,0,207,0,0.6770572463221266,None,2
268,845,0,192,1,0.6849193097295733,None,2
269,853,0,185,0,0.6939430652929924,None,2
270,865,0,173,0,0.6993947583015777,None,2
271,880,0,158,0,0.7072794174823651,None,2
272,888,0,150,0,0.7170598586332949,None,2
273,905,0,132,1,0.722214656606395,None,2
274,917,2,119,0,0.7327526143315479,None,2
275,929,0,108,1,0.7398663516869742,None,2
276,941,0,96,1,0.7470415649646609,None,2
277,951,1,85,1,0.7536455981500944,None,2
278,962,0,75,1,0.7586176154406304,None,2
279,973,0,65,0,0.7640759042749521,None,2
280,982,0,54,2,0.7691142272109108,None,2
281,989,0,48,0,0.772436368171566,None,2
282,997,0,39,1,0.775555318195502,None,2
283,1001,0,34,2,0.7783910778082268,None,2
284,1000,1,35,1,0.7796961196469586,None,2
285,1009,0,28,0,0.7793244319162482,None,2
286,1015,0,21,1,0.7830293969100509,None,2
287,1019,0,17,1,0.7850631085956868,None,2
288,1019,0,17,1,0.786541929330295,None,2
289,1017,2,15,3,0.786541929330295,None,2
290,1015,2,19,1,0.7850631176204331,None,2
291,1017,0,20,0,0.7846934061610611,None,2
292,1017,0,19,1,0.7859873737069976,None,2
293,1020,0,17,0,0.7858025224896846,None,2
294,1021,0,16,0,0.7870964832090709,None,2
295,1020,0,15,2,0.7874661857218231,None,2
296,1019,0,17,1,0.786726780774445,None,2
297,1019,0,17,1,0.786541929330295,None,2
298,1022,0,15,0,0.786541929330295,None,2
299,1021,0,14,2,0.7878358881799847,None,2
300,1020,1,15,1,0.7870964832871974,None,2
301,1011,1,16,9,0.786726780774445,None,2
302,1013,0,23,0,0.7819205144956696,None,2
303,1005,4,20,7,0.7845085435403111,None,2
304,1006,0,27,3,0.7795163375506993,None,2
305,1008,0,28,0,0.7813652499110747,None,2
306,1009,0,25,2,0.7826596944754252,None,2
307,1007,2,26,1,0.7826598300838027,None,2
308,1006,0,28,2,0.7817352386244154,None,2
309,1008,0,28,0,0.7815501011283875,None,2
310,1009,0,27,0,0.7826596944754252,None,2
311,1005,2,26,3,0.7830295325184284,None,2
312,1004,0,31,1,0.7806254448545767,None,2
313,1005,0,31,0,0.7809946003227131,None,2
314,1005,0,31,0,0.7815497009411411,None,2
315,1007,0,29,0,0.7815497009411411,None,2
316,1007,0,28,1,0.7822897922763541,None,2
317,1007,0,29,0,0.782104941059041,None,2
318,1009,0,27,0,0.7822897922763541,None,2
319,1009,0,27,0,0.7830295325184284,None,2
320,1011,0,25,0,0.7830295325184284,None,2
321,1012,0,23,1,0.7837690834756635,None,2
322,1012,0,24,0,0.7839539694811627,None,2
323,1012,0,24,0,0.7841388206984755,None,2
324,1014,0,22,0,0.7841388206984755,None,2
325,1015,0,19,2,0.7848782573783739,None,2
326,1015,1,19,1,0.784878263408673,None,2
327,1004,8,18,6,0.784878263408673,None,2
328,1003,0,26,7,0.7785915344976455,None,2
329,999,3,32,2,0.779515058132863,None,2
330,1006,0,30,0,0.7784001758296838,None,2
331,1009,1,26,0,0.7819198035630134,None,2
332,1011,0,24,1,0.7828446813011156,None,2
333,1011,0,25,0,0.7835842322583506,None,2
334,1013,0,23,0,0.7837690834756635,None,2
335,1015,0,21,0,0.7845085435403111,None,2
336,1015,0,21,0,0.7852479658432987,None,2
337,1016,0,19,1,0.7852479658432987,None,2
338,1015,1,19,1,0.785432820055059,None,2
339,1015,0,19,1,0.784878263408673,None,2
340,1014,0,20,1,0.7850631176204331,None,2
341,1016,0,19,0,0.78469341219136,None,2
342,1014,1,19,1,0.7856176726557479,None,2
343,1015,0,20,0,0.7845085609740472,None,2
344,1014,0,20,1,0.785247968837746,None,2
345,1015,0,20,0,0.78469341219136,None,2
346,1018,0,17,0,0.785247968837746,None,2
347,1017,0,17,1,0.7863570783398192,None,2
348,1016,1,17,1,0.7858025244610434,None,2
349,1018,0,17,0,0.785247970221122,None,2
350,1018,0,16,1,0.7863570783398192,None,2
351,1018,1,16,0,0.7861722271225063,None,2
352,1017,0,16,2,0.7861722271225063,None,2
353,1019,0,16,0,0.7856176732437306,None,2
354,1019,0,15,1,0.7867267808525715,None,2
355,1015,0,15,5,0.7865419296352587,None,2
356,1019,0,16,0,0.7843237127511815,None,2
357,1019,0,13,3,0.7867267808525715,None,2
358,1021,1,12,0,0.7861722272006328,None,2
359,1021,0,13,0,0.7872813345353727,None,2
360,1021,0,13,0,0.7874661857526857,None,2
361,1021,0,13,0,0.7874661857526857,None,2
362,1021,0,13,0,0.7874661857526857,None,2
363,1010,7,13,4,0.7874661857526857,None,2
364,991,12,16,15,0.7813660524387822,None,2
365,994,2,37,1,0.771351161910847,None,2
366,996,0,38,0,0.7769122680697237,None,2
367,997,0,36,1,0.7782128670537422,None,2
368,998,0,35,1,0.7784001758296838,None,2
369,1000,0,34,0,0.7787718635603942,None,2
370,997,1,31,5,0.7796989466083786,None,2
371,1000,0,34,0,0.7774759197431194,None,2
372,1000,0,33,1,0.7796989466083786,None,2
373,1001,0,33,0,0.7795140953910658,None,2
374,1002,0,32,0,0.7800696117848016,None,2
375,1003,0,30,1,0.7804400466707745,None,2
376,1007,0,27,0,0.7806254448545767,None,2
377,1007,2,24,1,0.7822901276491769,None,2
378,1007,0,26,1,0.7817355739972381,None,2
379,1004,1,26,3,0.782105276431864,None,2
380,1008,0,26,0,0.7804409938245103,None,2
381,1008,1,24,1,0.7826599193649212,None,2
382,1007,0,25,2,0.7822902169302953,None,2
383,1009,0,25,0,0.7819204252145512,None,2
384,1008,1,24,1,0.783029678606412,None,2
385,1007,0,25,2,0.7822902169302953,None,2
386,1013,0,21,0,0.7819204252145512,None,2
387,1012,1,20,1,0.7845085609740472,None,2
388,1011,0,21,2,0.7837691500744965,None,2
389,1015,0,19,0,0.7833994362364338,None,2
390,1013,1,18,2,0.785247970221122,None,2
391,1012,2,19,1,0.7839540073221085,None,2
392,1001,6,20,7,0.7835842988571837,None,2
393,959,22,27,26,0.7776665459597341,None,2
394,910,48,55,19,0.7543673391947355,None,2
395,701,214,74,40,0.7250352898405058,None,2
396,640,256,117,15,0.5584717311656726,None,2
397,639,216,150,22,0.520192711317565,None,2
398,639,196,179,13,0.5259230990542647,None,2
399,643,149,208,26,0.5312837843563387,None,2
400,641,130,240,13,0.5400231454701256,None,2
401,672,64,272,16,0.5451989795548867,None,2
402,702,24,286,10,0.5746455241429049,None,2
403,723,1,293,5,0.6013376604152948,None,2
404,735,0,287,0,0.6192545859993236,None,2
405,745,0,276,1,0.6277595276339312,None,2
406,757,0,265,0,0.6338014285567475,None,2
407,768,0,251,3,0.6415331837822132,None,2
408,780,0,241,1,0.6479659037433866,None,2
409,794,0,228,0,0.6560293556031769,None,2
410,804,0,217,1,0.6652753054677526,None,2
411,816,0,205,1,0.6716107488776224,None,2
412,823,0,199,0,0.6794760032041838,None,2
413,833,0,186,3,0.6842632424580757,None,2
414,839,0,181,2,0.6902918266977348,None,2
415,851,0,171,0,0.6944258374963453,None,2
416,872,1,148,1,0.7026744712913214,None,2
417,893,0,128,1,0.7159297152177565,None,2
418,908,0,113,1,0.7292997188184179,None,2
419,914,3,104,1,0.7382561655296072,None,2
420,924,0,95,3,0.7411379259518719,None,2
421,935,1,85,0,0.7468269053423863,None,2
422,945,0,75,1,0.7530145170844431,None,2
423,954,0,67,0,0.7577909628863138,None,2
424,959,2,60,0,0.7619766217638733,None,2
425,963,3,49,6,0.7637155100692453,None,2
426,969,0,52,0,0.7640559875392791,None,2
427,975,0,45,1,0.7680963481398241,None,2
428,985,0,36,0,0.7702174466870855,None,2
429,991,0,29,1,0.7741505831275718,None,2
430,996,0,25,0,0.7761894158263136,None,2
431,1001,0,19,1,0.7782235469562767,None,2
432,1004,0,16,1,0.779887283535672,None,2
433,1004,0,17,0,0.7809963930377453,None,2
434,1006,0,15,0,0.7811812442550582,None,2
435,1005,0,14,2,0.7819206492259722,None,2
436,1005,0,16,0,0.7811812443331848,None,2
437,1005,0,16,0,0.7815509467678105,None,2
438,1005,0,16,0,0.7815509467678105,None,2
439,1007,0,14,0,0.7815509467678105,None,2
440,1007,0,14,0,0.782290351666643,None,2
441,1006,0,12,3,0.782290351666643,None,2
442,1006,0,15,0,0.7813660955740335,None,2
443,1006,1,13,1,0.7819206492259722,None,2
444,1007,0,14,0,0.7815509467913464,None,2
445,997,6,14,4,0.782290351666643,None,2
446,997,4,19,1,0.7767447720059598,None,2
447,995,0,22,4,0.7776690280925244,None,2
448,997,0,24,0,0.7771143828455342,None,2
449,1000,0,19,2,0.7785932841790888,None,2
450,1000,0,21,0,0.7793327268892861,None,2
451,1001,0,20,0,0.7797024293239119,None,2
452,1003,0,18,0,0.780072134752985,None,2
453,1003,0,17,1,0.7808115415935952,None,2
454,1003,1,17,0,0.7806266903762824,None,2
455,1001,3,15,2,0.7806266903762824,None,2
456,994,2,15,9,0.7791478786664205,None,2
457,980,6,25,8,0.7754507218897183,None,2
458,942,29,31,17,0.769706705496775,None,2
459,871,70,57,21,0.7482714933556139,None,2
460,687,219,86,25,0.6996484011889249,None,2
461,641,239,121,15,0.5546929052361812,None,2
462,638,205,154,16,0.526268109387387,None,2
463,642,178,169,21,0.5312590922548353,None,2
464,646,140,204,19,0.5382211448847974,None,2
465,666,104,223,12,0.5481216862980095,None,2
466,692,50,239,23,0.5685864934807539,None,2
467,725,6,264,7,0.5922973434554769,None,2
468,740,0,260,1,0.6241891652564769,None,2
469,751,0,250,0,0.636117907810426,None,2
470,762,0,238,1,0.6433132928484373,None,2
471,771,0,230,0,0.6501999516562962,None,2
472,782,0,219,0,0.6562119928770686,None,2
473,792,0,209,0,0.6633782562409722,None,2
474,807,0,194,0,0.6699273930824909,None,2
475,816,0,184,1,0.6797905322330021,None,2
476,824,0,177,0,0.6855309170031105,None,2
477,834,0,167,0,0.6909758984747825,None,2
478,840,0,160,1,0.6975264486350751,None,2
479,851,1,148,1,0.7012500971695803,None,2
480,863,0,138,0,0.7081659640906149,None,2
481,873,0,128,0,0.7161445041828545,None,2
482,882,0,119,0,0.7223320517567308,None,2
483,889,2,110,0,0.7277456401670551,None,2
484,897,1,101,2,0.7314633239940479,None,2
485,907,0,93,1,0.7357958820889827,None,2
486,919,0,82,0,0.741548604437139,None,2
487,925,3,72,1,0.7477582595548639,None,2
488,930,0,64,6,0.7498423605418594,None,2
489,938,0,62,0,0.751800565517508,None,2
490,949,0,51,0,0.7563214613767296,None,2
491,958,0,42,0,0.7607212148236302,None,2
492,965,0,35,0,0.7641480252613626,None,2
493,966,1,31,2,0.7667581172940585,None,2
